242,0.86839
243,0.91126
244,0.95788
245,1.0037
246,1.0452
247,1.0807
248,1.1102
249,1.1349
250,1.1562
251,1.1755
252,1.1941
253,1.2124
254,1.2307
255,1.2489
256,1.2666
257,1.2835
258,1.2985
259,1.3098
260,1.3137
261,1.3057
262,1.2826
263,1.2452
264,1.197
265,1.1422
266,1.0841
267,1.0252
268,0.9667
269,0.90944
270,0.85382
271,0.80008
272,0.74842
273,0.699
274,0.65199
275,0.60756
276,0.56593
277,0.5275
278,0.49296
279,0.46345
280,0.44065
281,0.42696
282,0.42561
283,0.44032
284,0.47406
285,0.52687
286,0.59439
287,0.66882
288,0.74198
289,0.80781
290,0.86301
291,0.90646
292,0.93839
293,0.95973
294,0.97173
295,0.97581
296,0.97349
297,0.96648
298,0.95674
299,0.94657
300,0.93876
301,0.93647
302,0.94281
303,0.96
304,0.98826
305,1.0249
306,1.0641
307,1.0987
308,1.1234
309,1.1371
310,1.1416
311,1.1402
312,1.1363
313,1.1326
314,1.1311
315,1.1328
316,1.1378
317,1.1452
318,1.1535
319,1.1602
320,1.1624
321,1.1562
322,1.1382
323,1.1071
324,1.0655
325,1.0181
326,0.96958
327,0.92336
328,0.88127
329,0.84403
330,0.81146
331,0.78272
332,0.75665
333,0.73204
334,0.70798
335,0.68403
336,0.66038
337,0.63784
338,0.61799
339,0.60332
340,0.59731
341,0.60402
342,0.62666
343,0.66555
344,0.71725
345,0.77595
346,0.83598
347,0.89332
348,0.94569
349,0.99209
350,1.0321
351,1.0658
352,1.0932
353,1.1145
354,1.1301
355,1.1407
356,1.1473
357,1.1515
358,1.1554
359,1.1616
360,1.1727
361,1.1897
362,1.2114
363,1.2333
364,1.2485
365,1.2507
366,1.2371
367,1.2087
368,1.1692
369,1.1225
370,1.0721
371,1.0209
372,0.97086
373,0.92328
374,0.87886
375,0.83767
376,0.79912
377,0.76208
378,0.72522
379,0.68768
380,0.64954
381,0.61193
382,0.57663
383,0.54568
384,0.52133
385,0.50619
386,0.50325
387,0.51555
388,0.54502
389,0.59097
390,0.64958
391,0.71498
392,0.78132
393,0.84417
394,0.90071
395,0.94931
396,0.98907
397,1.0196
398,1.041
399,1.054
400,1.0598
401,1.0599
402,1.0563
403,1.0515
404,1.0482
405,1.0492
406,1.0574
407,1.0742
408,1.0995
409,1.1299
410,1.1594
411,1.1803
412,1.1875
413,1.1799
414,1.1601
415,1.1325
416,1.1012
417,1.0695
418,1.0399
419,1.0139
420,0.9921
421,0.97393
422,0.95791
423,0.94161
424,0.92209
425,0.89676
426,0.86454
427,0.82656
428,0.78579
429,0.7458
430,0.70987
431,0.68076
432,0.6607
433,0.65128
434,0.65323
435,0.66608
436,0.68822
437,0.71735
438,0.75109
439,0.78766
440,0.82612
441,0.86643
442,0.90894
443,0.95345
444,0.99834
445,1.0407
446,1.0777
447,1.1078
448,1.131
449,1.1484
450,1.1619
451,1.1736
452,1.1855
453,1.1991
454,1.2151
455,1.2332
456,1.2524
457,1.2706
458,1.2848
459,1.2915
460,1.2866
461,1.2673
462,1.2333
463,1.1875
464,1.1345
465,1.0781
466,1.0213
467,0.96588
468,0.91268
469,0.86182
470,0.81303
471,0.76589
472,0.72009
473,0.67557
474,0.63255
475,0.59151
476,0.55314
477,0.51836
478,0.48843
479,0.46515
480,0.45107
481,0.44952
482,0.46414
483,0.49745
484,0.54889
485,0.61394
486,0.68552
487,0.75654
488,0.82165
489,0.87761
490,0.92294
491,0.95738
492,0.98143
493,0.99609
494,1.0026
495,1.0025
496,0.99742
497,0.98933
498,0.98062
499,0.97409
500,0.97291
501,0.98005
502,0.99746
503,1.0251
504,1.0601
505,1.0963
506,1.1264
507,1.1452
508,1.1514
509,1.1475
510,1.1371
511,1.1239
512,1.111
513,1.1004
514,1.0935
515,1.0905
516,1.0906
517,1.092
518,1.0922
519,1.0876
520,1.0746
521,1.0506
522,1.0155
523,0.97274
524,0.92685
525,0.88213
526,0.84157
527,0.80701
528,0.7792
529,0.75802
530,0.74257
531,0.73141
532,0.7229
533,0.71561
534,0.70866
535,0.70203
536,0.69679
537,0.69515
538,0.70053
539,0.71682
540,0.74671
541,0.78951
542,0.84082
543,0.89479
544,0.94668
545,0.99391
546,1.0357
547,1.0721
548,1.1039
549,1.1317
550,1.156
551,1.177
552,1.1952
553,1.2109
554,1.2246
555,1.2373
556,1.2503
557,1.2647
558,1.2808
559,1.2959
560,1.3048
561,1.3014
562,1.2824
563,1.2488
564,1.2036
565,1.1506
566,1.0932
567,1.0337
568,0.97422
569,0.91591
570,0.85968
571,0.80607
572,0.7553
573,0.70734
574,0.66192
575,0.61877
576,0.57779
577,0.53936
578,0.50434
579,0.47396
580,0.44988
581,0.43436
582,0.43046
583,0.44196
584,0.47228
585,0.52226
586,0.58811
587,0.66205
588,0.73556
589,0.80232
590,0.8589
591,0.90412
592,0.93808
593,0.96154
594,0.97557
595,0.98146
596,0.98067
597,0.97484
598,0.96587
599,0.95598
600,0.94787
601,0.94466
602,0.94957
603,0.96508
604,0.99175
605,1.0272
606,1.0659
607,1.1006
608,1.1258
609,1.1395
610,1.1435
611,1.1409
612,1.1352
613,1.1292
614,1.1252
615,1.1244
616,1.127
617,1.1325
618,1.1393
619,1.145
620,1.1467
621,1.1405
622,1.1229
623,1.0926
624,1.0517
625,1.0049
626,0.95694
627,0.91129
628,0.86999
629,0.8339
630,0.80297
631,0.77645
632,0.75312
633,0.73168
634,0.71102
635,0.69051
636,0.67015
637,0.65071
638,0.63376
639,0.62189
640,0.61874
641,0.62841
642,0.65387
643,0.69491
644,0.74755
645,0.8058
646,0.86421
647,0.91922
648,0.96899
649,1.0129
650,1.0508
651,1.0829
652,1.1093
653,1.1304
654,1.1463
655,1.1578
656,1.1658
657,1.1717
658,1.1778
659,1.1863
660,1.1995
661,1.2177
662,1.2386
663,1.2566
664,1.2648
665,1.2582
666,1.2358
667,1.2001
668,1.1549
669,1.1039
670,1.0503
671,0.99658
672,0.94432
673,0.89463
674,0.84803
675,0.80451
676,0.76348
677,0.72399
678,0.68505
679,0.64621
680,0.60792
681,0.57139
682,0.53832
683,0.51065
684,0.49064
685,0.48112
686,0.48537
687,0.50645
688,0.54564
689,0.60082
690,0.66646
691,0.7357
692,0.8026
693,0.86319
694,0.91533
695,0.95805
696,0.99105
697,1.0146
698,1.0292
699,1.0362
700,1.0368
701,1.033
702,1.0268
703,1.0208
704,1.0179
705,1.0212
706,1.033
707,1.0546
708,1.0843
709,1.1176
710,1.1472
711,1.1662
712,1.1714
713,1.1635
714,1.1461
715,1.1232
716,1.0985
717,1.0749
718,1.0544
719,1.0378
720,1.0252
721,1.0156
722,1.0068
723,0.99577
724,0.9792
725,0.95446
726,0.92102
727,0.881
728,0.83826
729,0.79677
730,0.75979
731,0.72973
732,0.70822
733,0.69607
734,0.69312
735,0.69831
736,0.70985
737,0.72575
738,0.74429
739,0.76451
740,0.78655
741,0.81172
742,0.84206
743,0.8792
744,0.92259
745,0.96898
746,1.014
747,1.0542
748,1.0883
749,1.1165
750,1.1399
751,1.1601
752,1.1787
753,1.1966
754,1.2146
755,1.2329
756,1.2511
757,1.2689
758,1.2856
759,1.3
760,1.3099
761,1.3114
762,1.3
763,1.2736
764,1.2334
765,1.1833
766,1.1275
767,1.0693
768,1.0105
769,0.95261
770,0.89608
771,0.84127
772,0.78834
773,0.73745
774,0.68876
775,0.64245
776,0.59872
777,0.55785
778,0.5203
779,0.48687
780,0.4588
781,0.43796
782,0.42696
783,0.42922
784,0.44842
785,0.48696
786,0.54382
787,0.61361
788,0.68823
789,0.75993
790,0.82336
791,0.8758
792,0.91652
793,0.94592
794,0.96502
795,0.97511
796,0.97762
797,0.97412
798,0.96637
799,0.9564
800,0.94663
801,0.93997
802,0.93961
803,0.94851
804,0.9685
805,0.99915
806,1.0369
807,1.0754
808,1.1076
809,1.1292
810,1.1398
811,1.1419
812,1.139
813,1.1344
814,1.1305
815,1.1291
816,1.1311
817,1.1363
818,1.1437
819,1.1514
820,1.1569
821,1.157
822,1.1477
823,1.126
824,1.0917
825,1.0481
826,1.0001
827,0.95217
828,0.90722
829,0.86682
830,0.83141
831,0.80064
832,0.77354
833,0.74887
834,0.72546
835,0.70243
836,0.67949
837,0.65697
838,0.63586
839,0.61802
840,0.60626
841,0.60435
842,0.6163
843,0.64459
844,0.68826
845,0.7428
846,0.80219
847,0.86122
848,0.91657
849,0.96652
850,1.0104
851,1.048
852,1.0795
853,1.1049
854,1.1245
855,1.1387
856,1.1483
857,1.1544
858,1.1588
859,1.1638
860,1.1719
861,1.1852
862,1.2042
863,1.2262
864,1.2456
865,1.2554
866,1.2505
867,1.2298
868,1.1957
869,1.152
870,1.1026
871,1.0508
872,0.9989
873,0.94873
874,0.90131
875,0.85711
876,0.81598
877,0.77717
878,0.73951
879,0.70185
880,0.66369
881,0.62553
882,0.58876
883,0.55523
884,0.52698
885,0.50637
886,0.49618
887,0.49958
888,0.51943
889,0.55683
890,0.60973
891,0.67304
892,0.74042
893,0.80631
894,0.86691
895,0.91995
896,0.96427
897,0.9993
898,1.025
899,1.0418
900,1.0507
901,1.0531
902,1.0507
903,1.0457
904,1.0407
905,1.0384
906,1.042
907,1.0537
908,1.0745
909,1.103
910,1.1347
911,1.1624
912,1.1791
913,1.1813
914,1.1698
915,1.1482
916,1.1206
917,1.091
918,1.0622
919,1.0364
920,1.0145
921,0.99673
922,0.98204
923,0.96845
924,0.95316
925,0.93308
926,0.90596
927,0.8715
928,0.83177
929,0.79031
930,0.75077
931,0.71629
932,0.68936
933,0.67184
934,0.66487
935,0.66856
936,0.68191
937,0.70302
938,0.72964
939,0.75977
940,0.79211
941,0.8264
942,0.86324
943,0.90348
944,0.94705
945,0.99197
946,1.0349
947,1.0727
948,1.1039
949,1.1285
950,1.1477
951,1.1632
952,1.1772
953,1.1912
954,1.2064
955,1.2234
956,1.2417
957,1.2604
958,1.2778
959,1.2916
960,1.2985
961,1.2948
962,1.2769
963,1.2444
964,1.1995
965,1.1468
966,1.0902
967,1.0327
968,0.97608
969,0.9213
970,0.86857
971,0.81778
972,0.76869
973,0.72119
974,0.67532
975,0.63131
976,0.58955
977,0.5506
978,0.51521
979,0.48449
980,0.46007
981,0.44431
982,0.44039
983,0.45199
984,0.48208
985,0.53095
986,0.59481
987,0.66671
988,0.73909
989,0.80594
990,0.86356
991,0.91027
992,0.94577
993,0.97064
994,0.98591
995,0.99288
996,0.99301
997,0.98797
998,0.97965
999,0.97034
1000,0.96275
1001,0.96001
1002,0.96521
1003,0.98063
1004,1.0068
1005,1.0413
1006,1.0788
1007,1.112
1008,1.135
1009,1.1459
1010,1.1464
1011,1.1399
1012,1.1302
1013,1.1203
1014,1.1125
1015,1.1079
1016,1.1072
1017,1.1095
1018,1.1135
1019,1.1165
1020,1.1155
1021,1.1066
1022,1.0866
1023,1.0547
1024,1.0133
1025,0.9671
1026,0.9206
1027,0.87721
1028,0.83895
1029,0.80671
1030,0.78047
1031,0.75944
1032,0.74231
1033,0.72758
1034,0.71391
1035,0.70046
1036,0.68715
1037,0.67477
1038,0.66518
1039,0.66133
1040,0.66715
1041,0.68647
1042,0.72087
1043,0.76807
1044,0.82268
1045,0.87883
1046,0.9323
1047,0.98091
1048,1.024
1049,1.0616
1050,1.0942
1051,1.1222
1052,1.1458
1053,1.1654
1054,1.1812
1055,1.1939
1056,1.2043
1057,1.214
1058,1.2247
1059,1.2383
1060,1.2551
1061,1.2729
1062,1.2862
1063,1.2884
1064,1.2755
1065,1.2472
1066,1.2063
1067,1.1565
1068,1.1014
1069,1.044
1070,0.98619
1071,0.92964
1072,0.87533
1073,0.82383
1074,0.77529
1075,0.72952
1076,0.686
1077,0.64418
1078,0.60381
1079,0.56526
1080,0.52947
1081,0.49781
1082,0.47198
1083,0.45418
1084,0.44733
1085,0.45502
1086,0.48067
1087,0.5256
1088,0.587
1089,0.65806
1090,0.7307
1091,0.79846
1092,0.85746
1093,0.90604
1094,0.94385
1095,0.9713
1096,0.98915
1097,0.99851
1098,1.0007
1099,0.9973
1100,0.99015
1101,0.98141
1102,0.97369
1103,0.97001
1104,0.97356
1105,0.98693
1106,1.011
1107,1.0441
1108,1.0809
1109,1.1144
1110,1.1381
1111,1.1495
1112,1.1498
1113,1.1423
1114,1.1307
1115,1.1181
1116,1.1072
1117,1.0994
1118,1.0955
1119,1.095
1120,1.0967
1121,1.0981
1122,1.0962
1123,1.0872
1124,1.0678
1125,1.0368
1126,0.99643
1127,0.95099
1128,0.90509
1129,0.86221
1130,0.82457
1131,0.79333
1132,0.76867
1133,0.74998
1134,0.73603
1135,0.72526
1136,0.71616
1137,0.70764
1138,0.69934
1139,0.69189
1140,0.687
1141,0.68765
1142,0.69772
1143,0.72077
1144,0.75788
1145,0.80621
1146,0.86017
1147,0.9142
1148,0.96461
1149,1.0098
1150,1.0494
1151,1.0839
1152,1.114
1153,1.1401
1154,1.1626
1155,1.1819
1156,1.1984
1157,1.2123
1158,1.2247
1159,1.2367
1160,1.2498
1161,1.265
1162,1.2817
1163,1.2958
1164,1.3012
1165,1.2926
1166,1.2684
1167,1.2304
1168,1.1824
1169,1.1278
1170,1.0698
1171,1.0106
1172,0.95195
1173,0.89492
1174,0.84027
1175,0.78839
1176,0.73937
1177,0.69302
1178,0.64898
1179,0.60696
1180,0.56705
1181,0.52984
1182,0.49641
1183,0.46817
1184,0.44701
1185,0.4355
1186,0.43699
1187,0.45529
1188,0.49305
1189,0.54945
1190,0.61897
1191,0.69324
1192,0.76448
1193,0.82756
1194,0.88001
1195,0.92119
1196,0.95145
1197,0.97162
1198,0.98283
1199,0.9864
1200,0.98386
